#Table1
u,g,r,i,z,class,z1,zerr
17.72407,16.72346,16.41935,16.30761,16.28401,STAR,-0.0001918993,9.996093E-06
19.29693,17.25307,16.25946,15.81292,15.48226,GALAXY,0.08863539,2.224976E-05
18.68792,17.71837,17.38481,17.26405,17.22545,STAR,-5.375859E-05,1.602481E-05
18.94495,17.04532,16.1866,15.78793,15.48212,GALAXY,0.04317574,1.395066E-05
17.93688,16.16857,15.40607,15.05202,14.74969,GALAXY,0.0371063,1.171504E-05
18.21126,18.17828,18.5058,18.78842,18.98344,STAR,-0.0001278953,2.451512E-05
18.04583,17.05771,16.77518,16.66841,16.63899,STAR,-0.0004765323,7.410371E-06
18.49652,17.34884,16.52854,16.15185,15.93376,GALAXY,0.06350952,1.386932E-05
17.33065,17.79012,18.2352,18.35867,18.32262,STAR,-6.93859E-05,8.103385E-05
18.93114,17.80748,17.7958,17.86605,17.87345,STAR,-0.0005925011,1.670573E-05
19.30862,18.90356,18.87725,18.85238,18.69858,QSO,0.7432837,0.0002261139
17.77746,15.84315,14.87642,14.34015,13.8667,GALAXY,0.0273578,6.038391E-06
19.23869,18.27216,17.94774,17.65753,17.52039,GALAXY,0.08809803,5.298177E-06
19.21324,18.34523,17.99675,17.89045,17.79637,STAR,4.975138E-05,1.251315E-05
18.24815,17.20302,16.83064,16.6971,16.62671,STAR,0.000157017,1.054267E-05
19.08405,17.35564,16.44399,15.98981,15.62308,GALAXY,0.0864178,1.82492E-05
18.29226,16.94655,16.2577,15.89411,15.62122,GALAXY,0.03158868,1.379944E-05
18.72636,16.8758,16.00743,15.60393,15.28364,GALAXY,0.05843938,1.776479E-05
19.19825,17.07174,16.00229,15.56563,15.21474,GALAXY,0.1169254,2.316552E-05
19.13851,17.27042,16.43838,16.04727,15.73123,GALAXY,0.09038068,2.139824E-05
19.07336,17.01369,16.00775,15.53118,15.15583,GALAXY,0.08688838,1.995863E-05
18.08087,16.45413,15.79007,15.55018,15.41361,STAR,-2.948002E-05,6.93795E-06
19.20129,17.71442,17.00353,16.61366,16.40421,GALAXY,0.09085956,1.147533E-05
17.35601,17.23141,17.59589,17.91451,18.23842,STAR,0.0005533237,9.208187E-06
18.98697,16.89559,15.97704,15.5599,15.22182,GALAXY,0.07185925,1.665704E-05
19.24624,18.2303,17.70734,17.36453,17.20407,GALAXY,0.1288689,8.295715E-06
18.32638,16.42273,15.51356,15.03823,14.63923,GALAXY,0.04297666,1.436198E-05
19.29805,18.35488,17.85758,17.49277,17.32112,GALAXY,0.1273701,7.637849E-06
19.53999,17.58722,16.61618,16.17729,15.85795,GALAXY,0.1129728,1.470994E-05
18.81968,17.67213,17.24324,16.88137,16.71395,GALAXY,0.07135136,6.290875E-06
18.21088,17.00185,16.43597,16.08844,15.87304,GALAXY,0.07436195,9.362384E-06
19.06725,18.13272,17.82923,17.69217,17.66168,STAR,-0.0004017396,1.381429E-05
18.77757,17.71938,17.28402,17.04885,16.86985,GALAXY,0.01404146,1.987605E-05
19.20355,18.05885,17.65794,17.35715,17.21428,GALAXY,0.08388644,1.052172E-05
19.5403,17.88147,17.07068,16.67741,16.34186,GALAXY,0.09726454,1.835834E-05
19.35091,17.64025,16.67184,16.17447,15.83453,GALAXY,0.1609979,1.751804E-05
18.83723,18.0025,17.63148,17.2723,17.16986,GALAXY,0.1259541,6.137515E-06
19.24135,18.1113,17.7872,17.69987,17.65891,STAR,-0.0005211522,1.131018E-05
18.42323,17.16535,17.19247,16.95704,16.96106,STAR,-9.267871E-05,1.212609E-05
19.1947,18.19522,17.79044,17.62461,17.55141,STAR,-0.0008839754,2.416029E-05
18.04237,17.0119,16.97489,16.99587,17.06509,STAR,-0.0002696548,1.122876E-05
18.92796,17.02845,16.17343,15.76714,15.42538,GALAXY,0.03952783,1.370603E-05
19.19338,17.99802,17.34986,16.96123,16.68874,GALAXY,0.09809822,1.087664E-05
18.26646,17.14354,16.72359,16.47376,16.28513,GALAXY,0.04236244,6.216958E-06
18.98716,16.7796,15.81697,15.39305,15.15311,GALAXY,0.09164604,3.445265E-05
19.4214,17.46767,16.59855,16.19626,15.87611,GALAXY,0.04353283,1.39859E-05
17.3741,15.83439,15.22058,14.96385,14.8287,STAR,-0.00115683,9.295148E-06
18.74678,17.65058,17.11314,16.73475,16.52458,GALAXY,0.1094095,7.648992E-06
18.77317,17.52466,16.96475,16.73388,16.61884,STAR,-0.0003688404,8.723333E-06
19.48924,17.90252,17.10559,16.67186,16.3418,GALAXY,0.06986952,1.722421E-05
19.5505,19.17676,19.30794,19.50282,19.63634,STAR,-0.0002425221,7.673571E-05
17.58714,16.56321,16.14556,15.95871,15.88062,STAR,-0.001058478,1.410817E-05
19.12497,17.25888,16.36146,15.94648,15.63284,GALAXY,0.06656205,1.566643E-05
19.295,18.0122,17.27247,16.86027,16.56894,GALAXY,0.1137575,1.263102E-05
18.04738,16.74929,16.13487,15.81115,15.60672,GALAXY,0.04157704,3.604015E-05
18.09168,17.0043,16.52517,16.26572,16.03022,GALAXY,0.03089102,1.190769E-05
19.57186,18.61771,18.27034,18.13766,18.1224,STAR,-7.227121E-05,1.391705E-05
19.34285,19.63814,20.1003,20.46287,20.95779,STAR,0.0002745294,0.0004018007
18.24925,17.16155,16.72727,16.45573,16.38707,GALAXY,0.04253943,8.041872E-06
17.27409,15.79197,15.07961,14.67513,14.40918,GALAXY,0.05654991,1.458845E-05
18.95074,17.80291,17.1857,16.82133,16.54791,GALAXY,0.1129684,1.136662E-05
19.48954,18.80983,18.66987,18.55828,18.46696,QSO,2.690678,0.0003763668
17.0528,16.06427,15.76264,15.63911,15.62991,STAR,-0.0005810715,9.977643E-06
19.29542,17.93798,17.17997,16.76438,16.50094,GALAXY,0.1208252,1.191505E-05
16.35903,15.02205,14.46756,14.17444,14.019,GALAXY,0.02596616,1.445263E-05
18.65893,17.14798,16.26279,15.81176,15.45445,GALAXY,0.09933123,1.752904E-05
19.42174,18.60312,18.27999,18.15281,18.07906,STAR,-0.0003825068,3.155011E-05
17.88178,15.883,14.90584,14.4921,14.16061,GALAXY,0.0609235,1.401234E-05
19.12083,17.99508,18.14857,18.36018,18.34199,STAR,-0.000694387,9.406845E-06
18.88328,16.99969,16.0353,15.59799,15.29062,GALAXY,0.1103325,2.220926E-05
19.54897,18.28643,17.76559,17.94876,17.47144,STAR,-0.0003080061,1.087967E-05
19.59179,18.35014,17.7688,17.44975,17.32549,GALAXY,0.1187003,1.796399E-05
19.43675,19.29818,18.85129,18.76508,18.72532,QSO,1.234542,0.0004034906
19.03663,18.11277,17.78663,17.66355,17.62593,STAR,-0.0003808296,1.34288E-05
17.77073,16.12652,15.47597,15.05588,14.80853,GALAXY,0.07005248,7.354922E-06
19.46214,18.25671,17.68494,17.36409,17.0797,GALAXY,0.03843537,5.685069E-06
19.11919,17.30848,16.34101,15.86392,15.48133,GALAXY,0.08617932,1.731324E-05
19.23085,18.20402,17.84413,17.61601,17.54874,GALAXY,0.03798595,7.782261E-06
17.90608,15.93478,14.94676,14.49573,14.15265,GALAXY,0.08692995,1.218108E-05
19.03429,18.23867,18.24627,18.11169,17.84473,QSO,2.371257,8.498665E-05
18.88455,17.53105,16.94756,16.69834,16.60639,STAR,-7.11604E-05,8.855965E-06
17.80566,16.59223,16.06062,15.75611,15.58005,GALAXY,0.05060415,9.56252E-06
18.86174,17.70424,17.30238,17.14251,17.08874,STAR,-0.0005792758,1.344576E-05
17.96365,16.60777,16.05958,15.82313,15.71697,STAR,1.917834E-05,8.507068E-06
17.38763,16.2925,15.84997,15.66426,15.60117,STAR,-0.0006168082,9.724413E-06
18.78949,17.096,16.37768,16.05238,15.80799,STAR,3.609128E-05,7.943492E-06
18.37806,17.37004,17.03599,16.91456,16.85372,STAR,-0.000580352,1.632861E-05
19.1669,17.14959,16.18647,15.68533,15.29309,GALAXY,0.04776512,1.937437E-05
18.64464,17.38485,16.81771,16.41168,16.22739,GALAXY,0.1304996,1.260873E-05
19.57124,18.69587,18.35531,18.24924,18.18872,STAR,-0.0006186849,1.646452E-05
19.31628,17.72937,17.02857,16.6734,16.47087,GALAXY,0,0
18.62012,16.73984,15.87151,15.45368,15.12025,GALAXY,0.04396486,1.424618E-05
18.45239,17.06051,16.43043,16.04766,15.74223,GALAXY,0.05110619,9.566065E-06
19.47159,17.69664,16.83662,16.41303,16.0738,GALAXY,0.1079656,2.134993E-05
18.9945,17.47943,16.95272,16.69808,16.51326,GALAXY,0.03956872,5.107501E-06
18.89572,17.36987,16.50732,15.9959,15.65573,GALAXY,0.08346167,7.503288E-06
16.8802,14.9581,14.07547,13.62167,13.27408,GALAXY,0.03623623,9.691608E-06
18.5738,17.34375,17.47013,17.61698,17.69753,STAR,-0.00130648,1.15415E-05
18.90329,17.14393,16.7806,16.17595,16.05768,STAR,1.043049E-05,6.934951E-06
18.61585,18.44558,18.30733,18.16822,18.06659,QSO,2.004558,0.0002222427
18.81064,17.84433,17.53423,17.39739,17.34294,STAR,-0.00100918,1.147029E-05
19.08371,17.74648,17.12208,16.70926,16.39962,GALAXY,0.05249069,8.179132E-06
18.43102,17.25202,16.8047,16.51342,16.406,GALAXY,0.06454619,8.519509E-06
19.05219,17.96385,17.35953,16.95601,16.79158,GALAXY,0.153793,9.204348E-06
19.58532,18.95605,18.30489,17.74441,17.4562,QSO,1.926481,0.0002137614
18.90004,17.85576,17.7765,17.74402,17.81872,STAR,-0.0008664659,1.193758E-05
19.37076,17.33267,16.43963,16.03303,15.70326,GALAXY,0.07619796,1.585111E-05
18.66209,16.73011,15.79945,15.35083,15.00689,GALAXY,0.09004425,1.938778E-05
19.47669,17.6379,16.74861,16.33022,16.00738,GALAXY,0.07065981,1.836154E-05
15.82704,14.53208,14.45199,14.51839,14.57528,STAR,-0.0003053466,6.818686E-06
19.08213,17.59367,16.94003,16.64875,16.48926,STAR,-0.0003524115,9.200417E-06
18.11033,16.9971,16.53753,16.19536,16.06496,GALAXY,0.06845114,6.892201E-06
19.3994,18.13373,17.6719,17.57372,17.47227,STAR,-0.0001830485,1.065663E-05
19.32206,17.28379,16.33751,15.91347,15.59773,GALAXY,0.09075076,1.710989E-05
19.2768,17.98236,17.29616,16.92305,16.64687,GALAXY,0.08156089,1.883389E-05
19.09999,17.71213,17.11859,16.75291,16.59369,GALAXY,0.06909053,1.443042E-05
19.56813,19.43594,19.35191,19.29247,19.27662,QSO,1.397345,0.0005156621
19.31368,17.90126,17.32719,17.09745,16.98722,STAR,8.963027E-05,9.466559E-06
17.91268,16.29305,15.55143,15.18008,14.8841,GALAXY,0.04687328,1.17026E-05
19.17687,17.65406,16.7976,16.31627,15.88037,GALAXY,0.0591519,1.008945E-05
18.4409,17.39351,16.95547,16.79114,16.70623,STAR,-0.0003673004,1.08788E-05
18.89498,17.2782,16.80186,16.33355,16.16286,STAR,1.112516E-05,8.317579E-06
18.13177,17.7058,17.31609,16.34311,15.67148,STAR,5.129673E-05,1.389018E-05
19.408,17.80149,17.05679,16.66286,16.36494,GALAXY,0.110282,3.097963E-05
19.44684,19.33677,19.25806,18.91302,18.92491,QSO,1.828749,0.0004087436
18.29365,16.91892,16.27939,15.9275,15.69696,GALAXY,0.05556789,1.179481E-05
18.21838,16.93812,16.38365,16.06324,15.82378,GALAXY,0.04957765,7.880957E-06
18.72355,18.66672,18.63439,18.78095,18.87474,QSO,1.088778,0.0002520282
18.62833,16.97828,16.24099,15.88193,15.62686,GALAXY,0.04110385,1.630478E-05
18.58998,16.60752,15.59446,15.05803,14.65314,GALAXY,0.08865936,2.380771E-05
18.18828,17.14163,17.06604,17.09185,17.14456,STAR,-0.000343199,1.180163E-05
18.85301,17.09963,16.05459,15.55304,15.15661,GALAXY,0.1094131,1.902588E-05
19.5082,17.4253,16.38924,15.85102,15.40498,GALAXY,0.08824968,2.360391E-05
18.60918,17.67391,17.37134,17.2547,17.21451,STAR,-0.0001681287,1.267171E-05
18.67436,16.7073,15.77554,15.34295,14.99646,GALAXY,0.05497834,1.212181E-05
18.34212,16.41863,15.54152,15.12498,14.79261,GALAXY,0.06014851,1.507248E-05
18.85131,17.55623,17.025,16.77774,16.65466,STAR,-0.0002409983,8.832213E-06
19.36317,18.25279,17.79963,17.52257,17.34883,GALAXY,0.04320517,6.174188E-06
18.63181,17.27189,16.56259,16.20254,15.95133,GALAXY,0.08673011,2.406718E-05
19.59907,18.58797,18.25435,18.09895,18.02843,STAR,-0.0001197452,1.660154E-05
18.94892,17.68474,17.23917,16.96277,16.82085,GALAXY,0.0494297,1.390441E-05
17.29237,15.31569,14.3874,13.91474,13.5688,GALAXY,0.04316634,1.137545E-05
19.08911,17.98258,17.3938,17.02987,16.78749,GALAXY,0.09301353,8.292612E-06
19.11496,18.10679,17.70656,17.50981,17.33097,GALAXY,0.03098792,4.40047E-06
19.29653,18.1825,18.43425,18.62015,18.66829,STAR,-0.0005573946,1.51597E-05
19.13491,18.01415,17.50817,17.17472,17.01797,GALAXY,0.1209759,7.350197E-06
19.14602,17.43242,16.59244,16.1854,15.88175,GALAXY,0.03657455,1.530585E-05
18.74584,17.12808,16.45963,16.84722,16.05118,STAR,-5.357665E-05,9.673269E-06
19.55168,18.66925,18.33681,18.20189,18.16468,STAR,-0.0001234172,1.555628E-05
18.00206,16.87894,16.42566,16.2347,16.15885,STAR,-0.0007360379,8.836962E-06
19.34523,18.405,18.07016,17.96005,17.89614,STAR,-0.0004624095,1.401611E-05
18.12705,16.99528,16.58405,16.29336,16.15187,GALAXY,0.05325586,5.758302E-06
18.59007,17.36962,16.92656,16.75064,16.51675,STAR,-0.0001959595,1.194619E-05
19.52756,17.70183,16.81471,16.39617,16.07967,GALAXY,0.08603434,1.619065E-05
17.26309,15.34291,14.46821,14.05104,13.75189,GALAXY,0.0420028,9.91841E-06
18.8581,16.19604,15.14099,14.70678,14.45207,STAR,-0.0004483354,8.447482E-06
18.63544,17.44306,17.58125,17.74232,17.83249,STAR,-0.0007581163,1.910138E-05
18.81509,16.97294,15.98491,15.48435,15.08213,GALAXY,0.07241057,1.729801E-05
19.45796,18.42778,18.28087,18.28841,18.35433,STAR,-0.0003403258,1.304817E-05
18.32599,18.07908,18.19302,18.32158,18.20495,QSO,0.7273759,0.0001002175
19.45554,17.80971,17.07905,16.72471,16.42849,GALAXY,0.07799749,1.324847E-05
19.09136,17.72653,17.03862,16.64691,16.40722,GALAXY,0.07152218,1.45797E-05
17.6194,15.55035,14.76087,14.92234,14.37203,STAR,-7.301704E-06,6.383699E-06
19.43939,18.16088,17.75003,17.51808,17.47018,GALAXY,0.046997,1.25267E-05
18.7999,17.38914,16.63091,16.25312,15.91843,GALAXY,0.09261572,2.158072E-05
19.06373,17.77246,17.03027,16.66301,16.39167,GALAXY,0.1168848,1.04582E-05
18.47672,18.85331,19.32282,19.69599,20.02021,STAR,-0.0005879974,8.833559E-05
18.38892,16.78316,16.1012,15.80561,15.6839,STAR,6.739066E-05,1.042454E-05
18.50171,17.46918,17.15342,17.03564,16.95768,STAR,-0.0002196295,1.314529E-05
19.10597,17.62136,16.95899,16.63745,16.46434,STAR,-0.0001041972,1.322496E-05
18.86566,17.74489,17.36913,17.21746,17.17034,STAR,-0.0004352059,1.252946E-05
18.79156,17.53009,17.01668,16.69937,16.53854,GALAXY,0.08662205,7.692222E-06
19.17385,17.87249,17.43434,17.27478,17.23965,STAR,-9.678038E-05,1.296418E-05
19.11587,17.8455,17.16002,16.75961,16.47904,GALAXY,0.1349208,8.601654E-06
19.21516,18.16992,17.81627,17.50416,17.37534,GALAXY,0.07490997,7.742108E-06
17.68416,15.93249,15.12705,14.6503,14.36963,QSO,0.05240808,9.554897E-06
19.12519,17.82495,17.24728,16.89441,16.68462,GALAXY,0.1162386,1.394208E-05
18.92929,18.73429,18.73087,18.5759,18.55545,QSO,1.793358,0.000430628
17.87894,17.01271,16.7324,16.63201,16.56291,STAR,4.029768E-05,2.041142E-05
17.95694,16.73929,16.41702,16.29501,16.11815,STAR,3.97085E-05,9.670443E-06
19.53352,18.53111,17.73999,17.3533,17.103,GALAXY,0.2171909,1.578302E-05
19.13185,17.19374,16.18057,15.73701,15.31108,GALAXY,0.1196372,1.886122E-05
18.48652,16.9755,16.36682,16.12668,16.04537,STAR,-0.0002132706,7.686704E-06
18.69583,16.75653,15.8822,15.47447,15.15348,GALAXY,0.06055706,1.600559E-05
18.01261,16.81051,16.96022,17.07571,17.17455,STAR,-0.001536476,5.584849E-06
19.33504,18.11378,17.37262,16.8743,16.55377,GALAXY,0.1137728,9.620891E-06
19.0724,17.29315,16.43932,16.02566,15.69788,GALAXY,0.1095584,2.323825E-05
19.37052,18.94769,18.65528,18.42112,18.13409,QSO,2.072042,0.0004003129
19.28651,17.39924,16.53377,16.10801,15.80472,GALAXY,0.06094826,1.423342E-05
18.49132,18.11958,17.92909,17.97786,17.94625,QSO,0.917314,6.184734E-05
18.15028,16.907,16.45417,16.3106,16.24944,STAR,-6.239224E-05,8.376772E-06
18.86648,17.55932,16.84993,16.47665,16.17353,GALAXY,0.1277371,1.438258E-05
17.50654,15.55824,14.66629,14.2235,13.89147,GALAXY,0.05266245,1.324897E-05
18.27649,16.96785,16.3521,16.00482,15.75017,GALAXY,0.06766635,2.047911E-05
17.87348,16.76771,16.83453,16.96242,17.019,STAR,-0.0002731271,4.567424E-06
17.54344,16.24857,16.42634,16.5622,16.63007,STAR,-0.0008338339,7.714894E-06
19.35112,17.33932,16.24111,15.79582,15.39127,GALAXY,0.1279296,2.10012E-05
19.39284,18.11527,17.51888,17.15502,16.94134,GALAXY,0.08913724,1.273824E-05
19.22402,18.07794,17.60415,17.46998,17.32263,STAR,-0.0001460677,1.110825E-05
18.3927,17.31571,16.85894,16.47323,16.33712,GALAXY,0.07436614,4.472721E-06
18.90378,18.037,17.45026,16.99965,17.12469,GALAXY,0.1473868,1.152735E-05
19.30419,18.13872,17.39643,16.98882,16.72654,GALAXY,0.1155941,8.123117E-06
19.15823,17.86282,17.19142,16.78668,16.5068,GALAXY,0.1022196,9.195941E-06
17.11949,15.92746,15.87165,15.8686,15.90461,STAR,-0.0008721531,8.545901E-06
19.27666,18.02808,17.47082,17.13035,16.94739,GALAXY,0.08575777,7.409496E-06
16.94213,15.82631,15.72601,15.7299,15.78706,STAR,-0.0006314153,5.780714E-06
18.22109,17.30688,16.99765,16.88116,16.85606,STAR,0.0002199594,8.468161E-06
18.89561,18.65326,18.54807,18.28646,18.29623,QSO,1.637623,0.0002868383
19.2732,18.06236,17.48243,17.14156,16.95679,GALAXY,0.1051971,1.864685E-05
19.35397,17.26082,16.24841,15.79387,15.41749,GALAXY,0.09054168,1.47192E-05
16.11248,16.52316,17.07348,17.34104,17.67031,STAR,-0.0002397345,3.209085E-05
17.52163,16.2631,15.72817,15.52215,15.44164,STAR,-0.0004122628,8.514781E-06
19.01195,17.21471,16.59749,16.19113,15.98445,GALAXY,0.07382813,6.902707E-06
17.77845,16.82641,16.54044,16.44225,16.41598,STAR,-0.0005233456,7.366067E-06
17.39051,15.46118,14.55807,14.11741,13.77923,GALAXY,0.04176056,1.09469E-05
19.3728,19.21342,18.99183,18.68104,18.3692,QSO,1.883167,0.0004829543
19.3904,18.02752,17.37394,16.98218,16.79487,GALAXY,0.1328098,1.897037E-05
19.51772,19.43079,19.23007,19.22791,19.32025,QSO,1.279978,0.0002728727
18.9025,17.57931,16.7284,16.23959,15.94712,GALAXY,0.1678657,8.030802E-06
18.435,17.45664,17.1653,17.07463,17.06339,STAR,-0.0004112076,8.980269E-06
17.57339,16.60953,16.19833,16.05275,16.01151,STAR,-0.0003694147,9.563961E-06
18.85099,17.79278,17.178,16.92209,16.7124,STAR,-0.0002961391,1.787362E-05
19.24033,19.12634,19.00592,19.11782,18.97836,QSO,0.9462288,0.0001834934
16.3376,16.58812,17.08379,17.42281,17.7284,STAR,-0.0003161109,1.515253E-05
19.31052,17.55135,16.62158,16.19495,15.87343,GALAXY,0.07859138,2.23262E-05
19.17052,17.27076,16.4197,16.00382,15.69692,GALAXY,0.05159311,1.491789E-05
18.50086,16.71785,15.90744,15.51589,15.22771,GALAXY,0.03315828,1.100825E-05
18.84428,17.75288,17.26256,16.93012,16.89757,GALAXY,0.07639366,1.297208E-05
19.19395,17.26938,16.35791,15.9304,15.57192,GALAXY,0.06931148,2.306799E-05
19.01194,17.29747,16.61493,16.34165,16.19654,STAR,-0.000234932,6.694795E-06
18.54114,17.59359,17.30093,17.18616,17.17547,STAR,-0.0008076529,1.672395E-05
17.56881,16.31269,15.80576,15.59265,15.51032,STAR,6.376536E-06,7.835237E-06
19.39643,18.33609,17.87883,17.56287,17.4432,GALAXY,0.06630177,8.499605E-06
17.15611,15.71455,15.03223,14.65577,14.37899,GALAXY,0.03991532,1.119038E-05
18.99498,18.01035,17.7094,17.56808,17.55934,STAR,5.327929E-05,2.025835E-05
18.91787,17.09174,16.13445,15.70591,15.38223,GALAXY,0.1221496,1.507261E-05
18.55161,16.47454,15.52864,15.05206,14.66088,GALAXY,0.0618961,1.693609E-05
19.52649,19.32559,19.03519,19.01975,19.04111,QSO,0.9697199,0.0003775198
18.66406,17.43255,16.90212,16.6015,16.43482,GALAXY,0.06514008,7.838287E-06
19.42399,18.08288,17.64508,17.44308,17.23356,STAR,-0.0002452105,1.345974E-05
19.17039,17.307,16.43733,16.0292,15.69532,GALAXY,0.04306176,1.546056E-05
19.4207,18.38379,17.99267,17.76048,17.72602,GALAXY,0.07736784,6.432135E-06
19.15634,17.95417,17.30917,16.94343,16.73167,GALAXY,0.09372408,8.446495E-06
18.65213,17.5971,17.1385,16.81469,16.70646,GALAXY,0.07460237,6.080378E-06
19.32038,18.53288,18.55847,17.92432,18.42549,GALAXY,0.07481737,5.533953E-06
19.5434,18.34505,17.63966,17.19958,16.93566,GALAXY,0.1284649,9.100935E-06
18.88469,16.9665,16.09015,15.6692,15.33028,GALAXY,0.04328051,1.393006E-05
18.91056,18.70599,18.72584,18.53076,18.12867,QSO,0.4140288,0.0001014641
18.0455,17.91027,17.84521,18.00367,17.96553,QSO,0.9259197,0.0001492228
17.94285,16.28504,15.53946,15.15993,14.87022,GALAXY,0.09018897,1.360378E-05
19.52758,18.12086,17.57571,17.34917,17.22917,STAR,-0.001118106,1.007289E-05
18.65034,16.98503,15.94234,15.46291,15.10484,GALAXY,0.1361486,2.749889E-05
18.47211,17.51068,17.14368,16.89349,16.73729,GALAXY,0.04107006,5.757472E-06
18.47397,16.79047,16.02873,15.65252,15.37262,GALAXY,0.03060861,1.744776E-05
19.38238,18.1974,17.72527,17.47224,17.4177,GALAXY,0.04313668,1.411806E-05
18.48183,17.32397,16.89421,16.6073,16.45388,GALAXY,0.06708345,8.838161E-06
19.38886,18.52124,18.23875,18.12144,18.08338,STAR,-7.11892E-05,1.364878E-05
19.48809,18.10489,17.30818,16.84264,16.56103,GALAXY,0.08840798,1.247969E-05
19.08128,17.9197,17.34323,17.02943,16.81874,GALAXY,0.03598072,8.422259E-06
18.78909,17.50551,16.96691,16.61771,16.44101,GALAXY,0.07045428,1.520954E-05
19.06952,16.68549,15.59602,15.11924,14.73237,GALAXY,0.1160249,2.174217E-05
19.43867,18.33972,17.96172,17.82786,17.80335,STAR,-0.000122484,1.645113E-05
19.14734,17.4015,16.45846,15.99202,15.62742,GALAXY,0.04182578,1.806302E-05
19.36097,18.30127,17.74175,17.38041,17.28437,GALAXY,0.1394291,6.834329E-06
18.66957,17.15248,16.47366,16.09856,15.79454,GALAXY,0.05518782,8.361178E-06
18.32752,17.03448,16.38327,16.00805,15.75385,GALAXY,0.09796172,1.006293E-05
18.78971,17.53077,16.99842,16.70392,16.46557,GALAXY,0.03877037,1.117789E-05
19.27818,18.14729,17.65061,17.35085,17.18845,GALAXY,0.05513671,8.841952E-06
17.99184,16.83211,16.19976,15.86068,15.66985,GALAXY,0.08889453,7.349365E-06
18.3902,17.53728,17.29824,17.21456,17.22312,STAR,8.989409E-05,1.817117E-05
19.58407,18.23892,17.6391,17.32851,16.98653,GALAXY,0.1231156,1.695917E-05
19.36279,18.04663,17.46744,17.14699,17.04125,GALAXY,0.07119995,1.503275E-05
18.1277,17.00279,16.56719,16.33007,16.18144,GALAXY,0.02011968,1.184547E-05
18.77765,17.39653,17.5042,17.58676,17.62271,STAR,-0.0005124618,9.354217E-06
19.45912,17.58259,16.63618,16.20858,15.87006,GALAXY,0.08215198,1.856903E-05
17.63885,16.15476,15.52781,15.1855,14.94747,GALAXY,0.04223987,1.927528E-05
19.5406,19.37175,19.17669,19.04376,19.08259,QSO,1.439591,0.0004797666
19.44538,18.14012,17.61647,17.27238,17.12919,GALAXY,0.09022079,7.975094E-06
19.09823,17.95582,17.48939,17.21594,17.02869,GALAXY,0.04228142,8.730621E-06
19.50916,17.66314,16.68971,16.24812,15.91869,GALAXY,0.08703368,2.0306E-05
19.0898,18.08868,17.74908,17.61539,17.57913,STAR,-0.0004230677,9.584912E-06
18.23653,16.8847,16.2702,15.88357,15.61988,GALAXY,0.05318644,9.885744E-06
18.81186,16.9548,16.15966,15.77968,15.51766,GALAXY,0.05609748,1.144268E-05
17.50865,16.30442,15.78976,15.46626,15.25669,GALAXY,0.04718139,9.320801E-06
19.59597,18.29541,17.63142,17.25868,17.0022,GALAXY,0.1264672,1.114495E-05
16.4286,15.20209,15.11263,15.09028,15.09689,STAR,-7.767596E-05,3.68769E-06
18.46272,16.92103,16.02873,15.58156,15.25674,GALAXY,0.1436938,2.938596E-05
18.91244,17.52299,17.08113,16.80557,16.65533,GALAXY,0.04127388,8.464579E-06
